tenderbelly,-6.666662222225185e-07
town,2.666664888890074e-06
dey,-1.9999986666675555e-06
none,1.333332444445037e-06
nona,-6.666662222225185e-07
7oz,-1.9999986666675555e-06
dep,0.0
der,-2.666664888890074e-06
des,1.9999986666675555e-06
intercepted,4.6666635555576295e-06
dew,3.3333311111125925e-06
isakaya,-1.333332444445037e-06
del,-5.333329777780148e-06
dem,2.666664888890074e-06
den,1.9999986666675555e-06
strategies,0.0
deb,-1.333332444445037e-06
dec,5.333329777780148e-06
stemware,-3.3333311111125925e-06
dee,5.9999960000026665e-06
def,1.5999989333340444e-05
deg,-1.9999986666675555e-06
hibiki,1.333332444445037e-06
potatoe,3.999997333335111e-06
compare,1.9999986666675555e-06
fwiw,1.9999986666675555e-06
baths,-6.666662222225185e-07
compari,0.0
socal,-5.333329777780148e-06
crudos,0.0
purchased,-3.999997333335111e-06
codfather,-6.666662222225185e-07
pescaterian,2.666664888890074e-06
toasties,-3.3333311111125925e-06
creates,-1.333332444445037e-06
tatonka,-6.666662222225185e-07
drained,-9.999993333337778e-06
alambres,6.666662222225185e-07
showmanship,0.0
slurpable,6.666662222225185e-07
bentleys,-6.666662222225185e-07
whatta,-1.333332444445037e-06
blacked,5.333329777780148e-06
whopper,-1.666665555556296e-05
torani,-6.666662222225185e-07
charms,7.3333284444477035e-06
petite,6.666662222225185e-06
florescent,3.999997333335111e-06
blacken,-2.666664888890074e-06
sami,1.9999986666675555e-06
strombolis,-1.9999986666675555e-06
petits,0.0
yamakake,0.0
blood,7.3333284444477035e-06
faculty,-2.666664888890074e-06
bloom,2.666664888890074e-06
absinth,1.333332444445037e-06
pau,1.9999986666675555e-06
alps,-2.666664888890074e-06
coax,1.333332444445037e-06
coat,0.0
doctor,2.666664888890074e-06
seco,0.0
coal,-7.999994666670222e-06
secs,-6.666662222225185e-07
retsina,0.0
pleasure,9.333327111115259e-06
alpo,-1.9999986666675555e-06
paz,1.333332444445037e-06
shichimi,5.333329777780148e-06
ceres,5.333329777780148e-06
finalized,6.666662222225185e-07
stains,-2.666664888890074e-06
paisano,6.666662222225185e-07
setback,-2.666664888890074e-06
dough,-5.9999960000026665e-06
existence,2.666664888890074e-06
clumsily,-1.9999986666675555e-06
pent,-1.333332444445037e-06
pens,1.9999986666675555e-06
champs,-6.666662222225185e-07
sodium,-7.999994666670222e-06
energies,6.666662222225185e-07
fatburgers,6.666662222225185e-07
dolla,1.9999986666675555e-06
handheld,-2.666664888890074e-06
late,2.666664888890074e-06
chasiu,-6.666662222225185e-07
pene,-1.333332444445037e-06
acquaintances,0.0
edmund,-1.333332444445037e-06
pena,0.0
penn,-4.6666635555576295e-06
clamor,-1.9999986666675555e-06
bereft,-2.666664888890074e-06
penh,1.333332444445037e-06
walla,0.0
uhg,-1.333332444445037e-06
chimmichurri,0.0
seeking,2.666664888890074e-06
synonymous,-2.666664888890074e-06
memosas,0.0
uhm,-3.999997333335111e-06
uhh,-5.333329777780148e-06
deference,1.9999986666675555e-06
walls,-6.666662222225185e-07
wally,6.666662222225185e-07
unauthentic,1.333332444445037e-06
malee,0.0
soyu,-1.333332444445037e-06
crispness,0.0
grubbin,4.6666635555576295e-06
iscuye,-6.666662222225185e-07
suprise,0.0
cointreau,-2.666664888890074e-06
malone,0.0
token,-1.9999986666675555e-06
habits,1.1333325777782815e-05
soya,-1.333332444445037e-06
boisterous,0.0
inordinately,1.333332444445037e-06
goofs,6.666662222225185e-07
soyo,-7.3333284444477035e-06
harboring,6.666662222225185e-07
clams,7.999994666670222e-06
popovers,-6.666662222225185e-07
idea,2.666664888890074e-06
foxes,6.666662222225185e-07
macdonalds,-3.3333311111125925e-06
endearment,0.0
insurance,0.0
funding,2.666664888890074e-06
curacao,0.0
electronic,9.999993333337778e-06
pigeon,3.3333311111125925e-06
projected,0.0
participants,-3.3333311111125925e-06
sourpuss,0.0
bistro,-1.9999986666675555e-06
toscana,1.9999986666675555e-06
voss,1.9999986666675555e-06
venitian,-1.333332444445037e-06
pathetic,-2.0666652888898074e-05
toscano,-1.333332444445037e-06
rickie,-2.666664888890074e-06
pleasant,0.0
disposition,1.333332444445037e-06
onsite,-1.9999986666675555e-06
golly,1.9999986666675555e-06
d4kl_j2txk5o5jzscetptq,0.0
omit,3.3333311111125925e-06
sitcom,1.9999986666675555e-06
lotions,1.333332444445037e-06
audacity,-3.3333311111125925e-06
gollo,2.666664888890074e-06
mccarran,-6.666662222225185e-06
hassel,0.0
corkscrew,-2.666664888890074e-06
fodor,6.666662222225185e-07
seduction,3.3333311111125925e-06
utilizes,1.9999986666675555e-06
partiers,-2.666664888890074e-06
netted,-6.666662222225185e-07
bullies,6.666662222225185e-07
naco,1.9999986666675555e-06
nacl,-1.9999986666675555e-06
utilized,0.0
smaller,-4.6666635555576295e-06
elevator,2.666664888890074e-06
teds,1.333332444445037e-06
wager,0.0
bullied,-2.666664888890074e-06
koi,-1.0666659555560296e-05
tapatio,1.333332444445037e-06
koo,-1.333332444445037e-06
kon,6.666662222225185e-07
twenty,0.0
construct,1.9999986666675555e-06
mami,-2.666664888890074e-06
paint,-9.999993333337778e-06
parillada,4.6666635555576295e-06
anniversay,0.0
pains,-1.399999066667289e-05
pomme,-3.3333311111125925e-06
mama,-1.9999986666675555e-06
kos,5.333329777780148e-06
compartment,3.999997333335111e-06
mame,1.333332444445037e-06
kow,0.0
ravings,-1.333332444445037e-06
needle,-6.666662222225185e-07
mentality,2.666664888890074e-06
ocho,-1.9999986666675555e-06
gruesome,-2.666664888890074e-06
lug,6.666662222225185e-07
stirs,2.666664888890074e-06
woops,1.333332444445037e-06
forequarter,2.666664888890074e-06
b,9.999993333337778e-06
compliments,9.999993333337778e-06
pickups,-6.666662222225185e-07
boddingtons,6.666662222225185e-07
spirited,-3.999997333335111e-06
bohemian,-6.666662222225185e-07
polishing,-2.666664888890074e-06
lourdes,0.0
riddance,-4.6666635555576295e-06
interactive,1.333332444445037e-05
omeletes,0.0
concludes,-6.666662222225185e-07
cept,2.666664888890074e-06
ummm,-1.0666659555560296e-05
paltry,-2.666664888890074e-06
confirms,5.333329777780148e-06
paths,1.333332444445037e-06
escapades,-1.333332444445037e-06
trip,-5.9999960000026665e-06
onsen,0.0
onset,1.9999986666675555e-06
extracted,-1.333332444445037e-06
caesar,-3.3333311111125925e-06
commentary,-1.9999986666675555e-06
folders,-3.999997333335111e-06
depths,6.666662222225185e-07
comps,-2.666664888890074e-06
significant,1.2666658222227852e-05
tanger,-6.666662222225185e-07
kiddies,-1.333332444445037e-06
smashfries,6.666662222225185e-07
kc,-3.3333311111125925e-06
kb,5.333329777780148e-06
ka,6.666662222225185e-06
clemente,0.0
kg,2.666664888890074e-06
ke,-3.3333311111125925e-06
kk,0.0
kj,2.666664888890074e-06
ki,-1.9999986666675555e-06
saturate,1.333332444445037e-06
ko,0.0
kn,1.333332444445037e-06
km,-2.666664888890074e-06
ks,-1.9999986666675555e-06
charitable,6.666662222225185e-07
cramped,-1.9999986666675555e-06
kw,3.3333311111125925e-06
amazed,1.4666656888895407e-05
ku,-6.666662222225185e-07
kt,6.666662222225185e-07
weigh,7.999994666670222e-06
ky,1.333332444445037e-06
noisette,0.0
thomas,3.3333311111125925e-06
kitchy,1.9999986666675555e-06
mahalo,7.999994666670222e-06
scattered,-5.9999960000026665e-06
hillside,0.0
porchlight,1.9999986666675555e-06
carefully,5.333329777780148e-06
silvercreek,4.6666635555576295e-06
airstream,-1.9999986666675555e-06
decanters,-6.666662222225185e-07
bulgolgi,1.333332444445037e-06
nervous,1.333332444445037e-06
poppin,-1.333332444445037e-06
dysfunctional,-6.666662222225185e-07
fume,0.0
gills,1.333332444445037e-06
douglass,0.0
batted,1.333332444445037e-06
prowess,6.666662222225185e-07
cantankerous,6.666662222225185e-07
permission,-1.9999986666675555e-06
luke,-1.5333323111117926e-05
salud,1.9999986666675555e-06
defenitly,2.666664888890074e-06
reupholstered,0.0
cheapen,1.9999986666675555e-06
batter,-2.666664888890074e-06
cheaped,-1.9999986666675555e-06
salut,-6.666662222225185e-07
blogging,-1.9999986666675555e-06
restart,6.666662222225185e-07
transitional,-6.666662222225185e-07
steampunk,4.6666635555576295e-06
crabmeat,-2.666664888890074e-06
gospel,1.9999986666675555e-06
gated,-1.9999986666675555e-06
splittable,-6.666662222225185e-07
rhinestone,0.0
tended,-1.9999986666675555e-06
chorizio,0.0
individual,4.6666635555576295e-06
seated,-4.6666635555576295e-06
bunuelos,-6.666662222225185e-07
tender,4.6666635555576295e-06
accblsk2vb2jbx_v1,0.0
feared,6.666662222225185e-06
enveloped,0.0
halved,-5.9999960000026665e-06
unacknowledged,0.0
positivity,-6.666662222225185e-07
bellied,-3.3333311111125925e-06
aviary,6.666662222225185e-07
demarcos,-6.666662222225185e-07
halves,-1.333332444445037e-06
goldwater,0.0
myriad,1.333332444445037e-06
envelopes,-6.666662222225185e-07
bellies,7.3333284444477035e-06
ticketmaster,2.666664888890074e-06
historical,-4.6666635555576295e-06
gramercy,-1.9999986666675555e-06
pagoda,3.3333311111125925e-06
ika,9.999993333337778e-06
floaty,-6.666662222225185e-07
ike,-1.9999986666675555e-06
etna,1.333332444445037e-06
asthma,-1.333332444445037e-06
drawings,-1.9999986666675555e-06
crudessence,-6.666662222225185e-07
floats,-6.666662222225185e-07
duong,-6.666662222225185e-07
zinburger,1.333332444445037e-06
journeyed,3.999997333335111e-06
aloe,3.3333311111125925e-06
zaru,-1.9999986666675555e-06
aloo,1.333332444445037e-06
sardis,-1.9999986666675555e-06
alot,2.666664888890074e-06
banoffee,-6.666662222225185e-07
frikkin,6.666662222225185e-07
reconsidered,2.666664888890074e-06
supply,2.666664888890074e-06
dwindle,-6.666662222225185e-07
recycling,-1.9999986666675555e-06
smother,-3.3333311111125925e-06
newborn,5.333329777780148e-06
shutdown,3.3333311111125925e-06
openness,-2.666664888890074e-06
zeta,0.0
supple,2.666664888890074e-06
raviolli,1.9999986666675555e-06
patiently,7.3333284444477035e-06
platinum,-1.333332444445037e-06
create,1.333332444445037e-06
underage,-1.4666656888895407e-05
hoity,4.6666635555576295e-06
backround,6.666662222225185e-07
secret,1.333332444445037e-05
ireland,5.9999960000026665e-06
laos,-1.9999986666675555e-06
astonishment,6.666662222225185e-07
kathy,-8.666660888892741e-06
franziskaner,1.333332444445037e-06
kuya,-1.9999986666675555e-06
cruelty,-6.666662222225185e-07
priced,-4.6666635555576295e-06
pricey,-3.3333311111125925e-06
understand,-3.999997333335111e-06
theeee,-6.666662222225185e-07
realms,0.0
prices,-6.666662222225185e-07
pricer,3.3333311111125925e-06
taffer,-6.666662222225185e-07
underdogs,6.666662222225185e-07
honking,4.6666635555576295e-06
pierce,-1.9999986666675555e-06
fur,3.3333311111125925e-06
soba,7.999994666670222e-06
orenji,2.666664888890074e-06
bilo,-2.666664888890074e-06
bill,2.666664888890074e-06
tolerate,3.3333311111125925e-06
crutch,2.666664888890074e-06
distressed,2.666664888890074e-06
fud,-3.3333311111125925e-06
fue,-1.9999986666675555e-06
fuc,6.666662222225185e-07
mimosas,-6.666662222225185e-07
srirachi,-3.3333311111125925e-06
fun,6.666662222225185e-07
ful,1.333332444445037e-06
hofbrauhaus,3.3333311111125925e-06
fuh,-6.666662222225185e-07
sriracha,2.666664888890074e-06
indulging,3.999997333335111e-06
omelettes,4.6666635555576295e-06
alize,1.333332444445037e-06
shoddy,-8.666660888892741e-06
cents,0.0
encountered,-6.666662222225185e-07
cathay,2.666664888890074e-06
swishing,0.0
cento,2.666664888890074e-06
arenas,0.0
chanterelle,5.333329777780148e-06
monroe,3.3333311111125925e-06
saline,-6.666662222225185e-07
louies,-2.666664888890074e-06
cascabel,1.9999986666675555e-06
restro,6.666662222225185e-07
gack,0.0
emphasize,6.666662222225185e-07
vitner,0.0
lenient,0.0
chotchkies,0.0
itch,-3.3333311111125925e-06
assignment,-2.666664888890074e-06
olivier,6.666662222225185e-07
infuses,0.0
desks,-2.666664888890074e-06
moment,2.666664888890074e-06
overindulging,1.9999986666675555e-06
infused,8.666660888892741e-06
sandals,6.666662222225185e-07
celebratory,1.9999986666675555e-06
salvadoran,-6.666662222225185e-07
oeuvre,6.666662222225185e-07
hows,1.9999986666675555e-06
lasagnas,0.0
burrrito,0.0
percentages,-1.333332444445037e-06
halve,-1.333332444445037e-06
spent,3.3333311111125925e-06
chaophraya,6.666662222225185e-07
gators,6.666662222225185e-07
unannounced,6.666662222225185e-07
scummy,-1.9999986666675555e-06
goofball,1.333332444445037e-06
rears,0.0
revising,-1.333332444445037e-06
recant,6.666662222225185e-07
pigs,6.666662222225185e-06
spend,1.9999986666675555e-06
howl,-6.666662222225185e-07
singlehandedly,-2.666664888890074e-06
echoing,-3.999997333335111e-06
crinkles,1.333332444445037e-06
ufo,1.9999986666675555e-06
atomic,4.6666635555576295e-06
gourmandine,1.9999986666675555e-06
dishonesty,-3.3333311111125925e-06
injuries,6.666662222225185e-07
lebowski,-2.666664888890074e-06
hated,-1.5999989333340444e-05
excites,-6.666662222225185e-07
alternate,9.999993333337778e-06
shouting,-1.0666659555560296e-05
realz,1.9999986666675555e-06
bridal,6.666662222225185e-07
scrounged,0.0
scowled,-1.333332444445037e-06
excited,-1.5333323111117926e-05
hates,3.999997333335111e-06
hater,-4.6666635555576295e-06
seasame,1.9999986666675555e-06
rebound,-1.9999986666675555e-06
jerked,-4.6666635555576295e-06
matters,4.6666635555576295e-06
expecially,3.999997333335111e-06
truely,2.666664888890074e-06
jerkey,-2.666664888890074e-06
reals,-1.9999986666675555e-06
disrepair,-4.6666635555576295e-06
hardy,-3.3333311111125925e-06
cambod,1.333332444445037e-06
glove,-6.666662222225185e-07
indication,-3.3333311111125925e-06
kristina,0.0
keegans,0.0
inching,6.666662222225185e-07
remarking,-1.333332444445037e-06
bach,-2.666664888890074e-06
baci,2.666664888890074e-06
examples,-1.333332444445037e-06
duce,-2.666664888890074e-06
nicaragua,0.0
ontop,-2.666664888890074e-06
apa,-6.666662222225185e-07
lardy,1.9999986666675555e-06
vegitarian,-1.9999986666675555e-06
pet,1.333332444445037e-06
peu,1.9999986666675555e-06
pew,6.666662222225185e-07
pep,6.666662222225185e-07
integration,6.666662222225185e-07
per,-7.999994666670222e-06
samplings,-1.9999986666675555e-06
pel,0.0
pen,-2.666664888890074e-06
lardo,1.9999986666675555e-06
sneakers,3.3333311111125925e-06
bogus,6.666662222225185e-07
ped,7.3333284444477035e-06
pee,-7.3333284444477035e-06
peg,0.0
chilequiles,-1.333332444445037e-06
thighs,6.666662222225185e-07
robbery,-9.333327111115259e-06
fetuccini,2.666664888890074e-06
lumiere,6.666662222225185e-07
effusive,-1.9999986666675555e-06
hahahahaha,0.0
chanting,1.9999986666675555e-06
nitty,-6.666662222225185e-07
flanks,-6.666662222225185e-07
engorged,1.333332444445037e-06
baskets,-6.666662222225185e-07
8pm,-4.6666635555576295e-06
8pc,-1.333332444445037e-06
beans,3.999997333335111e-06
offshoot,-6.666662222225185e-07
gambit,1.333332444445037e-06
beanz,2.666664888890074e-06
beany,-6.666662222225185e-07
8in,6.666662222225185e-07
signature,-1.0666659555560296e-05
martinez,6.666662222225185e-07
exercises,3.3333311111125925e-06
banzo,3.3333311111125925e-06
jews,0.0
mke,0.0
jockey,-6.666662222225185e-07
pares,0.0
elara,6.666662222225185e-07
doll,3.999997333335111e-06
bores,-2.666664888890074e-06
lode,1.333332444445037e-06
dalat,-6.666662222225185e-07
pared,2.666664888890074e-06
infected,-6.666662222225185e-07
germans,6.666662222225185e-06
homemade,7.3333284444477035e-06
forward,7.3333284444477035e-06
bored,-2.666664888890074e-06
doctored,-9.999993333337778e-06
tastiest,1.5999989333340444e-05
adjusting,-3.999997333335111e-06
juxtaposed,-3.3333311111125925e-06
yesssss,0.0
unwrapping,6.666662222225185e-07
nutshell,6.666662222225185e-07
bartolotta,4.6666635555576295e-06
groovy,5.333329777780148e-06
rejection,1.333332444445037e-06
antioxidants,1.333332444445037e-06
spinich,0.0
groove,3.999997333335111e-06
skittish,0.0
hawaian,-1.333332444445037e-06
edgewood,-6.666662222225185e-07
hipsterish,-5.333329777780148e-06
spoonfull,1.9999986666675555e-06
prive,-2.666664888890074e-06
spoonfuls,-4.6666635555576295e-06
freddys,-6.666662222225185e-07
prevail,-1.9999986666675555e-06
denying,1.9999986666675555e-06
unfortuantely,-2.666664888890074e-06
olivos,1.9999986666675555e-06
looooooooove,6.666662222225185e-07
dakao,7.999994666670222e-06
belfiore,7.999994666670222e-06
scrape,-5.9999960000026665e-06
dimmed,2.666664888890074e-06
plugged,-1.333332444445037e-06
functionality,1.333332444445037e-06
accomplice,-1.333332444445037e-06
dimmer,-1.9999986666675555e-06
ensalada,3.3333311111125925e-06
dolt,-1.333332444445037e-06
cashman,6.666662222225185e-07
explaining,4.6666635555576295e-06
gulab,5.333329777780148e-06
iberian,0.0
fervently,-2.666664888890074e-06
fishes,7.3333284444477035e-06
fisher,1.9999986666675555e-06
strolled,2.666664888890074e-06
daikon,-1.9999986666675555e-06
admiring,1.9999986666675555e-06
amuses,0.0
stroller,2.666664888890074e-06
minors,-6.666662222225185e-07
snowcrab,0.0
loungers,3.3333311111125925e-06
golfed,0.0
fluids,0.0
query,-2.666664888890074e-06
shreaded,-2.666664888890074e-06
golfer,5.333329777780148e-06
dauphinois,6.666662222225185e-07
25pm,-1.9999986666675555e-06
undertrained,-6.666662222225185e-07
graves,-6.666662222225185e-07
peanut,-9.999993333337778e-06
gravey,2.666664888890074e-06
granular,-1.333332444445037e-06
chaps,2.666664888890074e-06
ambience,-7.3333284444477035e-06
ambers,1.9999986666675555e-06
gravel,-1.333332444445037e-06
cappellini,6.666662222225185e-07
wether,3.999997333335111e-06
sherbrooke,0.0
phobe,6.666662222225185e-07
pulav,0.0
dunlap,-6.666662222225185e-07
assam,0.0
aussie,6.666662222225185e-07
pulao,-3.3333311111125925e-06
putting,-2.666664888890074e-06
assad,1.333332444445037e-06
surgeon,2.666664888890074e-06
navajo,-1.9999986666675555e-06
abercrombie,1.9999986666675555e-06
severely,-1.4666656888895407e-05
prefect,8.666660888892741e-06
staffs,-1.333332444445037e-06
respectful,-6.666662222225185e-07
dimed,0.0
knight,1.333332444445037e-06
leanest,6.666662222225185e-07
yangzhou,0.0
smushy,-1.9999986666675555e-06
inchers,-1.333332444445037e-06
choppy,-3.3333311111125925e-06
dimes,2.666664888890074e-06
unsatisfied,-9.999993333337778e-06
cheyanne,1.333332444445037e-06
basils,0.0
hardening,2.666664888890074e-06
spaghettis,0.0
basily,-6.666662222225185e-07
crow,-1.9999986666675555e-06
tinny,-1.333332444445037e-06
quaker,3.3333311111125925e-06
chomp,-2.666664888890074e-06
strategically,4.6666635555576295e-06
rubios,-6.666662222225185e-07
layouts,-1.333332444445037e-06
nests,6.666662222225185e-07
croc,-6.666662222225185e-07
staffers,6.666662222225185e-07
wahoo,7.999994666670222e-06
rigatonys,-6.666662222225185e-07
giving,-5.333329777780148e-06
spuds,6.666662222225185e-07
eatings,-4.6666635555576295e-06
anywhere,3.999997333335111e-06
fiori,-1.333332444445037e-06
walkabout,-1.333332444445037e-06
fiore,1.9999986666675555e-06
nacho,-7.3333284444477035e-06
consistant,0.0
backstory,1.9999986666675555e-06
alhambra,1.9999986666675555e-06
nonexistent,-7.999994666670222e-06
baring,1.333332444445037e-06
peggy,2.666664888890074e-06
bachelor,3.999997333335111e-06
wimpys,1.9999986666675555e-06
ooohhhh,-6.666662222225185e-07
mindset,-5.333329777780148e-06
remark,2.666664888890074e-06
stalks,6.666662222225185e-07
aromas,2.666664888890074e-06
resurrect,3.3333311111125925e-06
slaving,0.0
fuggedaboutit,-1.333332444445037e-06
sightly,0.0
named,0.0
homegrown,-1.333332444445037e-06
griddles,1.333332444445037e-06
mannn,-3.3333311111125925e-06
liqueur,2.666664888890074e-06
private,0.0
manny,1.9999986666675555e-06
griddled,-6.666662222225185e-07
tapanade,2.666664888890074e-06
oval,5.9999960000026665e-06
resolutions,0.0
staple,-6.666662222225185e-07
steroid,0.0
fittingly,6.666662222225185e-07
seamless,3.3333311111125925e-06
oils,6.666662222225185e-06
oily,-4.6666635555576295e-06
deepest,1.333332444445037e-06
carmelized,7.999994666670222e-06
huervos,6.666662222225185e-07
armadillo,2.666664888890074e-06
empanda,0.0
ashamed,-4.6666635555576295e-06
tattered,-4.6666635555576295e-06
arranging,6.666662222225185e-07
harvest,-6.666662222225185e-07
tease,-2.666664888890074e-06
sutter,6.666662222225185e-07
instantaneously,-3.999997333335111e-06
unreal,1.399999066667289e-05
panner,1.333332444445037e-06
praise,9.333327111115259e-06
interstate,1.333332444445037e-06
crocker,6.666662222225185e-07
zefferino,-3.999997333335111e-06
seafoods,1.9999986666675555e-06
resturuant,0.0
tarantino,6.666662222225185e-07
tdf,-1.333332444445037e-06
prohibiting,-3.3333311111125925e-06
polamalu,-6.666662222225185e-07
proportions,-3.999997333335111e-06
reconstructed,6.666662222225185e-07
effectively,4.6666635555576295e-06
embury,0.0
smattering,-7.3333284444477035e-06
spruce,-6.666662222225185e-07
awesomer,3.3333311111125925e-06
contempt,1.333332444445037e-06
hangar,-7.999994666670222e-06
fett,1.333332444445037e-06
daring,2.666664888890074e-06
tarbells,0.0
afb,-6.666662222225185e-07
afc,2.666664888890074e-06
regions,-7.999994666670222e-06
carvery,0.0
winners,9.999993333337778e-06
labor,-1.2666658222227852e-05
soooooooooooooo,2.666664888890074e-06
goner,6.666662222225185e-07
carvers,-6.666662222225185e-07
restautant,6.666662222225185e-07
solidify,-1.9999986666675555e-06
buildings,6.666662222225185e-07
specifications,-2.666664888890074e-06
fran,1.333332444445037e-06
philosophy,-5.9999960000026665e-06
bothered,-7.999994666670222e-06
frat,-4.6666635555576295e-06
leisure,3.3333311111125925e-06
frap,1.9999986666675555e-06
bevvy,-6.666662222225185e-07
fray,-6.666662222225185e-07
kashmiri,1.333332444445037e-06
laurie,-6.666662222225185e-07
metaphors,1.333332444445037e-06
minivan,6.666662222225185e-07
addiction,1.333332444445037e-05
ignite,-1.333332444445037e-06
embarrassingly,1.9999986666675555e-06
hugger,0.0
sade,-1.333332444445037e-06
whitey,-1.9999986666675555e-06
meter,1.333332444445037e-05
struggles,-6.666662222225185e-06
jabbawockeez,-6.666662222225185e-07
hugged,5.333329777780148e-06
lands,3.999997333335111e-06
locanda,1.333332444445037e-06
cinammon,5.333329777780148e-06
bunch,-6.666662222225185e-07
lf,0.0
lg,1.333332444445037e-06
ld,6.666662222225185e-07
le,-5.333329777780148e-06
lb,-2.666664888890074e-06
lc,-1.9999986666675555e-06
la,-6.666662222225185e-07
ln,6.666662222225185e-07
lo,2.666664888890074e-06
flavortown,1.333332444445037e-06
lm,-3.3333311111125925e-06
lj,-5.333329777780148e-06
lh,0.0
poeple,-1.9999986666675555e-06
lv,2.666664888890074e-06
lw,0.0
lt,-1.333332444445037e-06
lu,3.999997333335111e-06
reviver,1.333332444445037e-06
ls,3.999997333335111e-06
lp,1.333332444445037e-06
latitude,-1.9999986666675555e-06
ruffians,-2.666664888890074e-06
criminal,-6.666662222225185e-07
ly,1.333332444445037e-05
artisanal,1.333332444445037e-06
chills,-3.3333311111125925e-06
mangia,1.9999986666675555e-06
swordfish,6.666662222225185e-07
muddle,2.666664888890074e-06
condescendingly,-2.666664888890074e-06
mandate,1.333332444445037e-06
yummmmmmmy,6.666662222225185e-07
barleywine,6.666662222225185e-07
strive,3.999997333335111e-06
roughy,2.666664888890074e-06
airports,6.666662222225185e-07
montezuma,-3.3333311111125925e-06
tues,7.3333284444477035e-06
berliner,0.0
slipping,-9.999993333337778e-06
lingerie,1.9999986666675555e-06
beringer,0.0
misting,-8.666660888892741e-06
omgosh,-1.333332444445037e-06
gazing,2.666664888890074e-06
gianfranco,0.0
wildcats,0.0
pitty,2.666664888890074e-06
programmed,1.9999986666675555e-06
pitts,-4.6666635555576295e-06
shomars,0.0
uptown,-8.666660888892741e-06
pitta,-6.666662222225185e-07
rez,1.9999986666675555e-06
rex,-1.333332444445037e-06
rey,0.0
announcer,-2.666664888890074e-06
announces,0.0
defend,-1.9999986666675555e-06
rev,6.666662222225185e-07
wholly,-3.3333311111125925e-06
rei,-6.666662222225185e-07
ren,1.333332444445037e-06
angelhair,6.666662222225185e-07
rem,6.666662222225185e-07
sirah,-1.333332444445037e-06
rec,0.0
electronics,-1.333332444445037e-06
rea,-3.999997333335111e-06
ref,-4.6666635555576295e-06
reg,3.3333311111125925e-06
red,-6.666662222225185e-07
ree,-1.333332444445037e-06
franc,1.333332444445037e-06
dissapeared,-1.9999986666675555e-06
rung,-1.1999992000005333e-05
apologetically,-3.3333311111125925e-06
bleep,-5.333329777780148e-06
payroll,-1.333332444445037e-06
funyuns,6.666662222225185e-07
salami,6.666662222225185e-07
unmemorable,-1.2666658222227852e-05
bellagios,-1.333332444445037e-06
wannabe,-7.3333284444477035e-06
retards,6.666662222225185e-07
likelihood,-1.333332444445037e-06
bleed,-3.3333311111125925e-06
receipts,3.999997333335111e-06
tricolore,-1.333332444445037e-06
cured,-2.666664888890074e-06
deprived,0.0
cures,3.999997333335111e-06
yumminess,5.9999960000026665e-06
ortiz,-6.666662222225185e-07
retain,1.333332444445037e-06
retail,5.9999960000026665e-06
strippers,1.0666659555560296e-05
serivce,-1.9999986666675555e-06
rudely,-1.1333325777782815e-05
finest,1.5333323111117926e-05
1889,6.666662222225185e-07
plasticy,-6.666662222225185e-07
defenitely,6.666662222225185e-07
flatmate,3.3333311111125925e-06
styling,6.666662222225185e-06
embarrassed,-1.333332444445037e-05
crisscut,-1.333332444445037e-06
alleys,-6.666662222225185e-07
biancoverde,5.333329777780148e-06
afield,-6.666662222225185e-07
jiving,6.666662222225185e-07
monkey,3.3333311111125925e-06
caymus,0.0
vulgar,-1.333332444445037e-06
pots,6.666662222225185e-06
realistically,-6.666662222225185e-07
shanna,0.0
regurgitate,6.666662222225185e-07
jingle,-1.333332444445037e-06
messing,-3.999997333335111e-06
wistfully,6.666662222225185e-07
dabbed,3.3333311111125925e-06
somethin,-6.666662222225185e-07
everynight,1.9999986666675555e-06
warmish,6.666662222225185e-07
mcfadden,-6.666662222225185e-07
environmental,3.3333311111125925e-06
sporadically,-1.333332444445037e-06
thickest,-1.333332444445037e-06
boobie,-1.9999986666675555e-06
franktuary,-5.333329777780148e-06
lucano,3.999997333335111e-06
slack,5.9999960000026665e-06
shrapnel,0.0
taftoon,-6.666662222225185e-07
shampoo,0.0
calamity,1.9999986666675555e-06
trente,0.0
inlove,6.666662222225185e-07
washers,2.666664888890074e-06
liqour,-1.9999986666675555e-06
fantastico,3.3333311111125925e-06
piff,-1.9999986666675555e-06
wakes,-6.666662222225185e-07
cattle,-2.666664888890074e-06
wakey,0.0
itamae,-3.3333311111125925e-06
deterred,5.9999960000026665e-06
tide,2.666664888890074e-06
waked,2.666664888890074e-06
comfortably,1.5999989333340444e-05
northshore,-6.666662222225185e-07
aladdin,0.0
sevice,3.3333311111125925e-06
billiards,2.666664888890074e-06
gravity,3.999997333335111e-06
sexier,6.666662222225185e-07
bakalava,1.9999986666675555e-06
unsettled,-2.666664888890074e-06
provoked,6.666662222225185e-07
techniques,3.3333311111125925e-06
reciting,0.0
firefly,8.666660888892741e-06
buggy,1.333332444445037e-06
tampopo,6.666662222225185e-07
hazel,6.666662222225185e-07
servce,6.666662222225185e-07
brette,0.0
auberge,5.9999960000026665e-06
eight,-6.666662222225185e-07
handbag,-6.666662222225185e-07
heartening,6.666662222225185e-07
enthusiastic,8.666660888892741e-06
nicholson,6.666662222225185e-07
dawgs,5.333329777780148e-06
bejesus,6.666662222225185e-07
absurd,-7.999994666670222e-06
workspace,0.0
planks,-1.9999986666675555e-06
charley,-1.333332444445037e-06
